dataset,episode_id,task,mode,mode_label,level,duration_sec,duration_bucket_abs,task_progress,mean_l2,task_success
DROID,1338,Move the tall stack of blocks to the left,task_token_only,original,L1,7.6,0-30s,0.4,0.07612342071113781,False
DROID,1338,Move the tall stack of blocks to the left,dual_llm,llm_dual,L1,7.6,0-30s,0.4,0.05883965186372486,False
DROID,1338,Move the tall stack of blocks to the left,val_llm,llm_val,L1,7.6,0-30s,0.6,0.058671509502384624,True
DROID,1128,Move the cube to the cube,task_token_only,original,L1,9.533333333333333,0-30s,0.4,0.16680239107842235,False
DROID,1128,Move the cube to the cube,dual_llm,llm_dual,L1,9.533333333333333,0-30s,0.4,0.15486698628218054,False
DROID,1128,Move the cube to the cube,val_llm,llm_val,L1,9.533333333333333,0-30s,0.4,0.1734773238507961,False
DROID,1428,Put the pen in the cup,task_token_only,original,L1,9.733333333333333,0-30s,0.4,0.08425152368475937,False
DROID,1428,Put the pen in the cup,dual_llm,llm_dual,L1,9.733333333333333,0-30s,0.4,0.08166573187599897,False
DROID,1428,Put the pen in the cup,val_llm,llm_val,L1,9.733333333333333,0-30s,0.4,0.08588429816060272,False
DROID,1252,Put the wooden cups on the wooden blocks,task_token_only,original,L1,9.466666666666667,0-30s,0.3,0.07719930107837873,False
DROID,1252,Put the wooden cups on the wooden blocks,dual_llm,llm_dual,L1,9.466666666666667,0-30s,0.4,0.11675263834454423,False
DROID,1252,Put the wooden cups on the wooden blocks,val_llm,llm_val,L1,9.466666666666667,0-30s,0.3,0.1332455462193355,False
DROID,1170,Place the blue cup inside the orange cup,task_token_only,original,L1,5.933333333333334,0-30s,0.4,0.11085673530751124,False
DROID,1170,Place the blue cup inside the orange cup,dual_llm,llm_dual,L1,5.933333333333334,0-30s,0.4,0.12165769326772381,False
DROID,1170,Place the blue cup inside the orange cup,val_llm,llm_val,L1,5.933333333333334,0-30s,0.4,0.11597064035279962,False
DROID,1683,Take the pen out of the cup and put it on the table,task_token_only,original,L1,9.066666666666666,0-30s,0.4,0.055176085758116444,False
DROID,1683,Take the pen out of the cup and put it on the table,dual_llm,llm_dual,L1,9.066666666666666,0-30s,0.4,0.053699960519665246,False
DROID,1683,Take the pen out of the cup and put it on the table,val_llm,llm_val,L1,9.066666666666666,0-30s,0.4,0.053699960519665246,False
DROID,1108,Move the white mug to the right.,task_token_only,original,L1,11.066666666666666,0-30s,0.3,0.14811891928516074,False
DROID,1108,Move the white mug to the right.,dual_llm,llm_dual,L1,11.066666666666666,0-30s,0.4,0.12220772301508583,False
DROID,1108,Move the white mug to the right.,val_llm,llm_val,L1,11.066666666666666,0-30s,0.4,0.09814678207927181,False
DROID,1712,Put the plastic jar in an upright position,task_token_only,original,L1,8.266666666666667,0-30s,0.4,0.18690453894559522,False
DROID,1712,Put the plastic jar in an upright position,dual_llm,llm_dual,L1,8.266666666666667,0-30s,0.3,0.09730913281622655,False
DROID,1712,Put the plastic jar in an upright position,val_llm,llm_val,L1,8.266666666666667,0-30s,0.4,0.10278796084389576,False
DROID,1277,Move some objects from the transparent bowl to the pink bowl,task_token_only,original,L1,10.733333333333333,0-30s,0.7,0.14562045026608192,True
DROID,1277,Move some objects from the transparent bowl to the pink bowl,dual_llm,llm_dual,L1,10.733333333333333,0-30s,0.7,0.09726883378514327,True
DROID,1277,Move some objects from the transparent bowl to the pink bowl,val_llm,llm_val,L1,10.733333333333333,0-30s,0.4,0.1203486876257381,False
DROID,1989,Press a button on the remote control.,task_token_only,original,L1,10.6,0-30s,0.4,0.14263811560743497,False
DROID,1989,Press a button on the remote control.,dual_llm,llm_dual,L1,10.6,0-30s,0.3,0.07860073277340246,False
DROID,1989,Press a button on the remote control.,val_llm,llm_val,L1,10.6,0-30s,0.4,0.07822154183313408,False
DROID,1729,Push the open drawer closed,task_token_only,original,L1,7.6,0-30s,0.4,0.09705589714746694,False
DROID,1729,Push the open drawer closed,dual_llm,llm_dual,L1,7.6,0-30s,0.2,0.10390290423378734,False
DROID,1729,Push the open drawer closed,val_llm,llm_val,L1,7.6,0-30s,0.4,0.06851793935603044,False
DROID,1651,Move the grey towel to the right.,task_token_only,original,L1,5.533333333333333,0-30s,0.4,0.09670819726063007,False
DROID,1651,Move the grey towel to the right.,dual_llm,llm_dual,L1,5.533333333333333,0-30s,0.7,0.1330575042744575,True
DROID,1651,Move the grey towel to the right.,val_llm,llm_val,L1,5.533333333333333,0-30s,0.4,0.08069778488390056,False
DROID,1129,Close the book,task_token_only,original,L1,10.733333333333333,0-30s,0.4,0.17284212179001823,False
DROID,1129,Close the book,dual_llm,llm_dual,L1,10.733333333333333,0-30s,0.4,0.14376660334562646,False
DROID,1129,Close the book,val_llm,llm_val,L1,10.733333333333333,0-30s,0.4,0.18371612628657322,False
DROID,1275,Put the black marker in the silver pot,task_token_only,original,L1,9.0,0-30s,0.4,0.07304215442546906,False
DROID,1275,Put the black marker in the silver pot,dual_llm,llm_dual,L1,9.0,0-30s,0.7,0.07548030753557892,True
DROID,1275,Put the black marker in the silver pot,val_llm,llm_val,L1,9.0,0-30s,0.4,0.078039924245748,False
DROID,1499,Close the top drawer of the left cabinet,task_token_only,original,L1,6.066666666666666,0-30s,0.4,0.15401565678306905,False
DROID,1499,Close the top drawer of the left cabinet,dual_llm,llm_dual,L1,6.066666666666666,0-30s,0.4,0.0978462988562822,False
DROID,1499,Close the top drawer of the left cabinet,val_llm,llm_val,L1,6.066666666666666,0-30s,0.4,0.1022572959201586,False
DROID,1190,Put the brown doll in the white bowl,task_token_only,original,L1,6.866666666666666,0-30s,0.4,0.05199998469515618,False
DROID,1190,Put the brown doll in the white bowl,dual_llm,llm_dual,L1,6.866666666666666,0-30s,0.4,0.06838355943654088,False
DROID,1190,Put the brown doll in the white bowl,val_llm,llm_val,L1,6.866666666666666,0-30s,0.4,0.0740475637663652,False
DROID,1890,Close the chest drawer,task_token_only,original,L1,4.466666666666667,0-30s,0.4,0.08946152536564574,False
DROID,1890,Close the chest drawer,dual_llm,llm_dual,L1,4.466666666666667,0-30s,0.4,0.08985667720946951,False
DROID,1890,Close the chest drawer,val_llm,llm_val,L1,4.466666666666667,0-30s,0.4,0.08120096898333151,False
DROID,1832,Push the key on the keyboard,task_token_only,original,L1,7.8,0-30s,0.4,0.12000104230096072,False
DROID,1832,Push the key on the keyboard,dual_llm,llm_dual,L1,7.8,0-30s,0.4,0.12384013069953152,False
DROID,1832,Push the key on the keyboard,val_llm,llm_val,L1,7.8,0-30s,0.6,0.10803977820629036,True
DROID,1719,Put the towel on the bin,task_token_only,original,L1,10.533333333333333,0-30s,0.4,0.22703129350700232,False
DROID,1719,Put the towel on the bin,dual_llm,llm_dual,L1,10.533333333333333,0-30s,0.4,0.17574325551142414,False
DROID,1719,Put the towel on the bin,val_llm,llm_val,L1,10.533333333333333,0-30s,0.4,0.14550989985056847,False
DROID,1103,Open the second to last right role bottom drawer,task_token_only,original,L1,10.866666666666667,0-30s,0.2,0.23855473124403992,False
DROID,1103,Open the second to last right role bottom drawer,dual_llm,llm_dual,L1,10.866666666666667,0-30s,0.3,0.1503058393795579,False
DROID,1103,Open the second to last right role bottom drawer,val_llm,llm_val,L1,10.866666666666667,0-30s,0.3,0.16709645133847062,False
DROID,1127,Move the bottom-right clear bottle to the table,task_token_only,original,L2,8.333333333333334,0-30s,0.3,0.07732096879249736,False
DROID,1127,Move the bottom-right clear bottle to the table,dual_llm,llm_dual,L2,8.333333333333334,0-30s,0.4,0.06553063025075534,False
DROID,1127,Move the bottom-right clear bottle to the table,val_llm,llm_val,L2,8.333333333333334,0-30s,0.4,0.07001600469711942,False
DROID,1835,Put the object near the cardboard box in the colourless bowl,task_token_only,original,L2,6.333333333333333,0-30s,0.4,0.0704948894578229,False
DROID,1835,Put the object near the cardboard box in the colourless bowl,dual_llm,llm_dual,L2,6.333333333333333,0-30s,0.4,0.06848082828209241,False
DROID,1835,Put the object near the cardboard box in the colourless bowl,val_llm,llm_val,L2,6.333333333333333,0-30s,0.4,0.08673681345347688,False
DROID,1390,Close the open drawer,task_token_only,original,L2,3.2,0-30s,0.4,0.20511881525008868,False
DROID,1390,Close the open drawer,dual_llm,llm_dual,L2,3.2,0-30s,0.3,0.18226574253900907,False
DROID,1390,Close the open drawer,val_llm,llm_val,L2,3.2,0-30s,0.4,0.19695856798147304,False
DROID,1700,Move the grey bear forwards,task_token_only,original,L2,6.8,0-30s,0.4,0.20408207014372107,False
DROID,1700,Move the grey bear forwards,dual_llm,llm_dual,L2,6.8,0-30s,0.4,0.12965296170795948,False
DROID,1700,Move the grey bear forwards,val_llm,llm_val,L2,6.8,0-30s,0.4,0.13256979194653065,False
DROID,1766,Take the marker from the brown cup and put it on the table,task_token_only,original,L2,7.8,0-30s,0.7,0.11375267558168185,True
DROID,1766,Take the marker from the brown cup and put it on the table,dual_llm,llm_dual,L2,7.8,0-30s,0.4,0.1301373697915794,False
DROID,1766,Take the marker from the brown cup and put it on the table,val_llm,llm_val,L2,7.8,0-30s,0.7,0.12576906539087523,True
DROID,1255,Move the blue object to the right,task_token_only,original,L2,8.866666666666667,0-30s,0.7,0.17616529419352286,True
DROID,1255,Move the blue object to the right,dual_llm,llm_dual,L2,8.866666666666667,0-30s,0.4,0.12056109401856847,False
DROID,1255,Move the blue object to the right,val_llm,llm_val,L2,8.866666666666667,0-30s,0.4,0.1200598942771957,False
DROID,1413,Move the yellow mug backwards,task_token_only,original,L2,10.533333333333333,0-30s,0.4,0.07415665432792036,False
DROID,1413,Move the yellow mug backwards,dual_llm,llm_dual,L2,10.533333333333333,0-30s,0.4,0.06300570495505775,False
DROID,1413,Move the yellow mug backwards,val_llm,llm_val,L2,10.533333333333333,0-30s,0.4,0.09992398770906423,False
DROID,1566,Press a button on the left washing machine,task_token_only,original,L2,8.866666666666667,0-30s,0.4,0.16141266829450107,False
DROID,1566,Press a button on the left washing machine,dual_llm,llm_dual,L2,8.866666666666667,0-30s,0.4,0.1266897210988314,False
DROID,1566,Press a button on the left washing machine,val_llm,llm_val,L2,8.866666666666667,0-30s,0.4,0.15785796241952688,False
DROID,1964,Close the sliding lid on the travel mug,task_token_only,original,L2,6.8,0-30s,0.4,0.11082375511902787,False
DROID,1964,Close the sliding lid on the travel mug,dual_llm,llm_dual,L2,6.8,0-30s,0.4,0.10910384953729024,False
DROID,1964,Close the sliding lid on the travel mug,val_llm,llm_val,L2,6.8,0-30s,0.4,0.13757073714610338,False
DROID,1710,Move the blue block to the left,task_token_only,original,L2,5.933333333333334,0-30s,0.7,0.10551327383903801,True
DROID,1710,Move the blue block to the left,dual_llm,llm_dual,L2,5.933333333333334,0-30s,0.4,0.09683503925481797,False
DROID,1710,Move the blue block to the left,val_llm,llm_val,L2,5.933333333333334,0-30s,0.7,0.09248940143592908,True
DROID,1917,Press the on/off button on the coffee machine.,task_token_only,original,L2,10.933333333333334,0-30s,0.4,0.14340293698237364,False
DROID,1917,Press the on/off button on the coffee machine.,dual_llm,llm_dual,L2,10.933333333333334,0-30s,0.3,0.16918561545394276,False
DROID,1917,Press the on/off button on the coffee machine.,val_llm,llm_val,L2,10.933333333333334,0-30s,0.4,0.1602525991281695,False
DROID,1123,Move the green towel to the right.,task_token_only,original,L2,7.333333333333333,0-30s,0.4,0.09221174111679192,False
DROID,1123,Move the green towel to the right.,dual_llm,llm_dual,L2,7.333333333333333,0-30s,0.4,0.1181064910362194,False
DROID,1123,Move the green towel to the right.,val_llm,llm_val,L2,7.333333333333333,0-30s,0.4,0.1037008743033425,False
DROID,1023,Close the drawer,task_token_only,original,L2,8.2,0-30s,0.3,0.17875688986306368,False
DROID,1023,Close the drawer,dual_llm,llm_dual,L2,8.2,0-30s,0.0,0.14707093837223717,False
DROID,1023,Close the drawer,val_llm,llm_val,L2,8.2,0-30s,0.3,0.14828292140753496,False
DROID,1331,Move the red basket to the left.,task_token_only,original,L2,10.066666666666666,0-30s,0.4,0.21289971861601287,False
DROID,1331,Move the red basket to the left.,dual_llm,llm_dual,L2,10.066666666666666,0-30s,0.4,0.08567207171124093,False
DROID,1331,Move the red basket to the left.,val_llm,llm_val,L2,10.066666666666666,0-30s,0.4,0.23932402456572968,False
DROID,1877,Move the marker away from you,task_token_only,original,L2,7.933333333333334,0-30s,0.4,0.17020328994375586,False
DROID,1877,Move the marker away from you,dual_llm,llm_dual,L2,7.933333333333334,0-30s,0.4,0.1248184094410874,False
DROID,1877,Move the marker away from you,val_llm,llm_val,L2,7.933333333333334,0-30s,0.4,0.1316605187484902,False
DROID,1999,Move the first left bowl to the right,task_token_only,original,L2,10.4,0-30s,0.4,0.1868060845671529,False
DROID,1999,Move the first left bowl to the right,dual_llm,llm_dual,L2,10.4,0-30s,0.0,0.19211970539367765,False
DROID,1999,Move the first left bowl to the right,val_llm,llm_val,L2,10.4,0-30s,0.0,0.173772240895286,False
DROID,1037,Move the mug to the right,task_token_only,original,L2,10.0,0-30s,0.4,0.15774475724665932,False
DROID,1037,Move the mug to the right,dual_llm,llm_dual,L2,10.0,0-30s,0.6,0.11877318256210419,True
DROID,1037,Move the mug to the right,val_llm,llm_val,L2,10.0,0-30s,0.4,0.09627089133576534,False
DROID,1763,Move the tin can to the left,task_token_only,original,L2,4.066666666666666,0-30s,0.4,0.09504817624253918,False
DROID,1763,Move the tin can to the left,dual_llm,llm_dual,L2,4.066666666666666,0-30s,0.4,0.1459432521857849,False
DROID,1763,Move the tin can to the left,val_llm,llm_val,L2,4.066666666666666,0-30s,0.4,0.1339839227311245,False
DROID,1120,Close the top drawer on the left,task_token_only,original,L2,5.066666666666666,0-30s,0.4,0.12385339245616611,False
DROID,1120,Close the top drawer on the left,dual_llm,llm_dual,L2,5.066666666666666,0-30s,0.7,0.1289851107330117,True
DROID,1120,Close the top drawer on the left,val_llm,llm_val,L2,5.066666666666666,0-30s,0.7,0.09084980723690939,True
DROID,1194,Push a button on the heater,task_token_only,original,L2,7.8,0-30s,0.4,0.156425934996856,False
DROID,1194,Push a button on the heater,dual_llm,llm_dual,L2,7.8,0-30s,0.4,0.0895395754870824,False
DROID,1194,Push a button on the heater,val_llm,llm_val,L2,7.8,0-30s,0.4,0.11068795180299691,False
DROID,1272,Put one white cap in the transparent bowl,task_token_only,original,L2,10.933333333333334,0-30s,0.4,0.12475231429154705,False
DROID,1272,Put one white cap in the transparent bowl,dual_llm,llm_dual,L2,10.933333333333334,0-30s,0.7,0.1639987469481697,True
DROID,1272,Put one white cap in the transparent bowl,val_llm,llm_val,L2,10.933333333333334,0-30s,0.3,0.16030639049181722,False
DROID,1043,Press the left switch,task_token_only,original,L2,8.0,0-30s,0.4,0.1483704569391958,False
DROID,1043,Press the left switch,dual_llm,llm_dual,L2,8.0,0-30s,0.4,0.16788768827985515,False
DROID,1043,Press the left switch,val_llm,llm_val,L2,8.0,0-30s,0.4,0.14241757588898654,False
DROID,1627,Move the orange cup from the drying rack,task_token_only,original,L2,7.466666666666667,0-30s,0.4,0.14368585630285136,False
DROID,1627,Move the orange cup from the drying rack,dual_llm,llm_dual,L2,7.466666666666667,0-30s,0.4,0.08750129262718265,False
DROID,1627,Move the orange cup from the drying rack,val_llm,llm_val,L2,7.466666666666667,0-30s,0.4,0.11237541212753628,False
DROID,1269,Close the right cupboard door,task_token_only,original,L2,6.866666666666666,0-30s,0.4,0.22682940546815522,False
DROID,1269,Close the right cupboard door,dual_llm,llm_dual,L2,6.866666666666666,0-30s,0.3,0.0761340686725034,False
DROID,1269,Close the right cupboard door,val_llm,llm_val,L2,6.866666666666666,0-30s,0.4,0.057901572083172564,False
DROID,1179,Move the spatula to the right,task_token_only,original,L2,5.266666666666667,0-30s,0.3,0.07822104237306776,False
DROID,1179,Move the spatula to the right,dual_llm,llm_dual,L2,5.266666666666667,0-30s,0.0,0.10199754226361046,False
DROID,1179,Move the spatula to the right,val_llm,llm_val,L2,5.266666666666667,0-30s,0.4,0.08357656130334595,False
DROID,1316,Move the bowl slightly to the left,task_token_only,original,L2,5.666666666666667,0-30s,0.7,0.08978115609670466,True
DROID,1316,Move the bowl slightly to the left,dual_llm,llm_dual,L2,5.666666666666667,0-30s,0.7,0.09304116729649782,True
DROID,1316,Move the bowl slightly to the left,val_llm,llm_val,L2,5.666666666666667,0-30s,0.4,0.10386420930352908,False
DROID,1938,Put the glue stick inside the mug cup,task_token_only,original,L2,5.733333333333333,0-30s,0.4,0.14629150250583314,False
DROID,1938,Put the glue stick inside the mug cup,dual_llm,llm_dual,L2,5.733333333333333,0-30s,0.4,0.21073977394082047,False
DROID,1938,Put the glue stick inside the mug cup,val_llm,llm_val,L2,5.733333333333333,0-30s,0.4,0.24078956226645887,False
DROID,1630,Move the clear object to the bottom-right corner of the table,task_token_only,original,L2,8.8,0-30s,0.4,0.14272415589369108,False
DROID,1630,Move the clear object to the bottom-right corner of the table,dual_llm,llm_dual,L2,8.8,0-30s,0.4,0.12207265368715714,False
DROID,1630,Move the clear object to the bottom-right corner of the table,val_llm,llm_val,L2,8.8,0-30s,0.4,0.1253585663073802,False
